"doubles_uses,standard_uses,total_uses,season_number,team_name,league,role"
"0,4,4,16,Outlaws,CHAMPION,PLAYERF"
"4,3,7,16,Outlaws,CHAMPION,PLAYERG"
"1,4,5,16,Outlaws,CHAMPION,PLAYERH"
"5,7,12,16,Outlaws,MASTER,PLAYERA"
"7,7,14,16,Outlaws,MASTER,PLAYERB"
"8,6,14,16,Outlaws,MASTER,PLAYERC"
"1,6,7,16,Outlaws,MASTER,PLAYERD"
"2,1,3,16,Outlaws,MASTER,PLAYERE"
"2,1,3,16,Outlaws,MASTER,PLAYERF"
"0,2,2,16,Outlaws,MASTER,PLAYERG"
"2,6,8,16,Outlaws,PREMIER,PLAYERA"
"8,4,12,16,Outlaws,PREMIER,PLAYERB"
"3,6,9,16,Outlaws,PREMIER,PLAYERC"
"6,7,13,16,Outlaws,PREMIER,PLAYERD"
"1,3,4,16,Outlaws,PREMIER,PLAYERE"
"4,4,8,16,Outlaws,PREMIER,PLAYERF"
"5,7,12,16,Pandas,ACADEMY,PLAYERA"
"4,3,7,16,Pandas,ACADEMY,PLAYERB"
"5,5,10,16,Pandas,ACADEMY,PLAYERC"
"1,4,5,16,Pandas,ACADEMY,PLAYERD"
"1,3,4,16,Pandas,ACADEMY,PLAYERE"
"2,3,5,16,Pandas,ACADEMY,PLAYERF"
"2,5,7,16,Pandas,ACADEMY,PLAYERG"
"9,6,15,16,Pandas,CHAMPION,PLAYERA"
"4,8,12,16,Pandas,CHAMPION,PLAYERB"
"5,6,11,16,Pandas,CHAMPION,PLAYERC"
"8,8,16,16,Pandas,CHAMPION,PLAYERD"
"2,5,7,16,Pandas,CHAMPION,PLAYERE"
"1,0,1,16,Pandas,CHAMPION,PLAYERF"
"5,9,14,16,Pandas,FOUNDATION,PLAYERA"
"5,5,10,16,Pandas,FOUNDATION,PLAYERB"
"4,4,8,16,Pandas,FOUNDATION,PLAYERC"
"0,3,3,16,Pandas,FOUNDATION,PLAYERD"
"3,6,9,16,Pandas,FOUNDATION,PLAYERE"
"3,4,7,16,Pandas,FOUNDATION,PLAYERF"
"5,3,8,16,Pandas,FOUNDATION,PLAYERG"
"7,6,13,16,Pandas,MASTER,PLAYERA"
"2,3,5,16,Pandas,MASTER,PLAYERB"
"7,6,13,16,Pandas,MASTER,PLAYERC"
"7,7,14,16,Pandas,MASTER,PLAYERD"
"6,5,11,16,Pandas,MASTER,PLAYERE"
"0,3,3,16,Pandas,MASTER,PLAYERF"
"1,7,8,16,Pirates,ACADEMY,PLAYERA"
"4,3,7,16,Pirates,ACADEMY,PLAYERB"
"3,5,8,16,Pirates,ACADEMY,PLAYERC"
"4,7,11,16,Pirates,ACADEMY,PLAYERD"
"3,5,8,16,Pirates,ACADEMY,PLAYERE"
"5,3,8,16,Pirates,ACADEMY,PLAYERF"
"6,2,8,16,Pirates,CHAMPION,PLAYERA"
"5,5,10,16,Pirates,CHAMPION,PLAYERB"
"2,9,11,16,Pirates,CHAMPION,PLAYERC"
"5,9,14,16,Pirates,CHAMPION,PLAYERD"
"1,5,6,16,Pirates,CHAMPION,PLAYERE"
"1,1,2,16,Pirates,CHAMPION,PLAYERF"
"1,5,6,16,Pirates,CHAMPION,PLAYERG"
"4,8,12,16,Pirates,MASTER,PLAYERA"
"2,2,4,16,Pirates,MASTER,PLAYERB"
"6,8,14,16,Pirates,MASTER,PLAYERC"
"2,8,10,16,Pirates,MASTER,PLAYERD"
"0,4,4,16,Pirates,MASTER,PLAYERE"
"8,3,11,16,Pirates,MASTER,PLAYERF"
"5,6,11,16,Puffins,ACADEMY,PLAYERA"
"5,7,12,16,Puffins,ACADEMY,PLAYERB"
"2,6,8,16,Puffins,ACADEMY,PLAYERC"
"5,2,7,16,Puffins,ACADEMY,PLAYERD"
"0,5,5,16,Puffins,ACADEMY,PLAYERE"
"1,0,1,16,Puffins,ACADEMY,PLAYERF"
"2,2,4,16,Puffins,ACADEMY,PLAYERG"
"0,2,2,16,Puffins,ACADEMY,PLAYERH"
"2,6,8,16,Puffins,CHAMPION,PLAYERA"
"5,3,8,16,Puffins,CHAMPION,PLAYERB"
"6,7,13,16,Puffins,CHAMPION,PLAYERC"
"0,2,2,16,Puffins,CHAMPION,PLAYERD"
"5,4,9,16,Puffins,CHAMPION,PLAYERE"
"2,4,6,16,Puffins,CHAMPION,PLAYERF"
"3,5,8,16,Puffins,CHAMPION,PLAYERG"
"9,6,15,16,Puffins,FOUNDATION,PLAYERA"
"9,3,12,16,Puffins,FOUNDATION,PLAYERB"
"6,6,12,16,Puffins,FOUNDATION,PLAYERC"
"2,5,7,16,Puffins,FOUNDATION,PLAYERD"
"0,5,5,16,Puffins,FOUNDATION,PLAYERE"
"0,2,2,16,Puffins,FOUNDATION,PLAYERF"
"0,3,3,16,Puffins,FOUNDATION,PLAYERG"
"6,6,12,16,Puffins,MASTER,PLAYERA"
"4,2,6,16,Puffins,MASTER,PLAYERB"
"2,8,10,16,Puffins,MASTER,PLAYERC"
"4,4,8,16,Puffins,MASTER,PLAYERD"
"4,7,11,16,Puffins,MASTER,PLAYERE"
"2,7,9,16,Rhinos,ACADEMY,PLAYERA"
"5,2,7,16,Rhinos,ACADEMY,PLAYERB"
"5,7,12,16,Rhinos,ACADEMY,PLAYERC"
"3,5,8,16,Rhinos,ACADEMY,PLAYERD"
"1,7,8,16,Rhinos,ACADEMY,PLAYERE"
"2,2,4,16,Rhinos,ACADEMY,PLAYERF"
"8,10,18,16,Rhinos,CHAMPION,PLAYERA"
"9,9,18,16,Rhinos,CHAMPION,PLAYERB"
"2,11,13,16,Rhinos,CHAMPION,PLAYERC"
"1,6,7,16,Rhinos,CHAMPION,PLAYERD"
"3,4,7,16,Rhinos,CHAMPION,PLAYERE"
"1,2,3,16,Rhinos,CHAMPION,PLAYERF"
"7,4,11,16,Rhinos,MASTER,PLAYERA"
"0,5,5,16,Rhinos,MASTER,PLAYERB"
"3,6,9,16,Rhinos,MASTER,PLAYERC"
"0,5,5,16,Rhinos,MASTER,PLAYERD"
"6,1,7,16,Rhinos,MASTER,PLAYERE"
"0,3,3,16,Rhinos,MASTER,PLAYERF"
"2,5,7,16,Rhinos,MASTER,PLAYERG"
"2,1,3,16,Rhinos,MASTER,PLAYERH"
"3,8,11,16,Rhinos,PREMIER,PLAYERA"
"4,9,13,16,Rhinos,PREMIER,PLAYERB"
"4,9,13,16,Rhinos,PREMIER,PLAYERC"
"2,3,5,16,Rhinos,PREMIER,PLAYERD"
"1,1,2,16,Rhinos,PREMIER,PLAYERE"
"6,6,12,16,Rhinos,PREMIER,PLAYERF"
"1,5,6,16,Sabres,ACADEMY,PLAYERA"
"5,2,7,16,Sabres,ACADEMY,PLAYERB"
"5,5,10,16,Sabres,ACADEMY,PLAYERC"
"5,7,12,16,Sabres,ACADEMY,PLAYERD"
"1,6,7,16,Sabres,ACADEMY,PLAYERE"
"3,6,9,16,Sabres,ACADEMY,PLAYERF"
"1,1,2,16,Sabres,ACADEMY,PLAYERG"
"6,3,9,16,Sabres,CHAMPION,PLAYERA"
"3,7,10,16,Sabres,CHAMPION,PLAYERB"
"5,4,9,16,Sabres,CHAMPION,PLAYERC"
"1,3,4,16,Sabres,CHAMPION,PLAYERD"
"1,6,7,16,Sabres,CHAMPION,PLAYERE"
"2,3,5,16,Sabres,CHAMPION,PLAYERF"
"4,4,8,16,Sabres,CHAMPION,PLAYERG"
"4,7,11,16,Sabres,FOUNDATION,PLAYERA"
"4,4,8,16,Sabres,FOUNDATION,PLAYERB"
"5,7,12,16,Sabres,FOUNDATION,PLAYERC"
"2,3,5,16,Sabres,FOUNDATION,PLAYERD"
"2,7,9,16,Sabres,FOUNDATION,PLAYERE"
"4,5,9,16,Sabres,FOUNDATION,PLAYERF"
"4,1,5,16,Sabres,MASTER,PLAYERA"
"2,5,7,16,Sabres,MASTER,PLAYERB"
"6,5,11,16,Sabres,MASTER,PLAYERC"
"2,6,8,16,Sabres,MASTER,PLAYERD"
"3,5,8,16,Sabres,MASTER,PLAYERE"
"3,6,9,16,Sabres,MASTER,PLAYERF"
"1,3,4,16,Sabres,MASTER,PLAYERG"
"2,4,6,16,Shadow,ACADEMY,PLAYERA"
"3,2,5,16,Shadow,ACADEMY,PLAYERB"
"3,8,11,16,Shadow,ACADEMY,PLAYERC"
"2,7,9,16,Shadow,ACADEMY,PLAYERD"
"4,1,5,16,Shadow,ACADEMY,PLAYERE"
"2,8,10,16,Shadow,ACADEMY,PLAYERF"
"4,3,7,16,Shadow,ACADEMY,PLAYERG"
"5,4,9,16,Shadow,CHAMPION,PLAYERA"
"3,6,9,16,Shadow,CHAMPION,PLAYERB"
"2,5,7,16,Shadow,CHAMPION,PLAYERC"
"0,3,3,16,Shadow,CHAMPION,PLAYERD"
"5,3,8,16,Shadow,CHAMPION,PLAYERE"
"0,4,4,16,Shadow,CHAMPION,PLAYERF"
"0,6,6,16,Shadow,CHAMPION,PLAYERG"
"5,1,6,16,Shadow,CHAMPION,PLAYERH"
"6,7,13,16,Shadow,FOUNDATION,PLAYERA"
"4,5,9,16,Shadow,FOUNDATION,PLAYERB"
"7,6,13,16,Shadow,FOUNDATION,PLAYERC"
"0,1,1,16,Shadow,FOUNDATION,PLAYERD"
"3,5,8,16,Shadow,FOUNDATION,PLAYERE"
"2,3,5,16,Shadow,FOUNDATION,PLAYERF"
"0,3,3,16,Shadow,FOUNDATION,PLAYERG"
"5,9,14,16,Shadow,MASTER,PLAYERA"
"4,9,13,16,Shadow,MASTER,PLAYERB"
"4,4,8,16,Shadow,MASTER,PLAYERC"
"4,4,8,16,Shadow,MASTER,PLAYERD"
"3,5,8,16,Shadow,MASTER,PLAYERE"
"0,4,4,16,Shadow,MASTER,PLAYERF"
"1,1,2,16,Shadow,MASTER,PLAYERG"
"6,6,12,16,Shadow,PREMIER,PLAYERA"
"1,2,3,16,Shadow,PREMIER,PLAYERB"
"4,7,11,16,Shadow,PREMIER,PLAYERC"
"6,6,12,16,Shadow,PREMIER,PLAYERD"
"1,6,7,16,Shadow,PREMIER,PLAYERE"
"2,3,5,16,Shadow,PREMIER,PLAYERF"
"1,4,5,16,Sharks,ACADEMY,PLAYERA"
"3,1,4,16,Sharks,ACADEMY,PLAYERB"
"7,9,16,16,Sharks,ACADEMY,PLAYERC"
"8,10,18,16,Sharks,ACADEMY,PLAYERD"
"5,9,14,16,Sharks,ACADEMY,PLAYERE"
"2,9,11,16,Sharks,ACADEMY,PLAYERF"
"5,5,10,16,Sharks,CHAMPION,PLAYERA"
"3,6,9,16,Sharks,CHAMPION,PLAYERB"
"2,5,7,16,Sharks,CHAMPION,PLAYERC"
"4,4,8,16,Sharks,CHAMPION,PLAYERD"
"0,6,6,16,Sharks,CHAMPION,PLAYERE"
"3,2,5,16,Sharks,CHAMPION,PLAYERF"
"3,2,5,16,Sharks,CHAMPION,PLAYERG"
"5,7,12,16,Sharks,FOUNDATION,PLAYERA"
"4,2,6,16,Sharks,FOUNDATION,PLAYERB"
"4,8,12,16,Sharks,FOUNDATION,PLAYERC"
"5,7,12,16,Sharks,FOUNDATION,PLAYERD"
"1,2,3,16,Sharks,FOUNDATION,PLAYERE"
"1,4,5,16,Sharks,FOUNDATION,PLAYERF"
"6,4,10,16,Sharks,MASTER,PLAYERA"
"4,4,8,16,Sharks,MASTER,PLAYERB"
"8,4,12,16,Sharks,MASTER,PLAYERC"
"2,5,7,16,Sharks,MASTER,PLAYERD"
"1,5,6,16,Sharks,MASTER,PLAYERE"
"0,2,2,16,Sharks,MASTER,PLAYERF"
"1,6,7,16,Sharks,MASTER,PLAYERG"
"5,4,9,16,Spartans,ACADEMY,PLAYERA"
"3,5,8,16,Spartans,ACADEMY,PLAYERB"
"5,4,9,16,Spartans,ACADEMY,PLAYERC"
"1,2,3,16,Spartans,ACADEMY,PLAYERD"
"1,4,5,16,Spartans,ACADEMY,PLAYERE"
"3,4,7,16,Spartans,ACADEMY,PLAYERF"
"1,4,5,16,Spartans,ACADEMY,PLAYERG"
"1,3,4,16,Spartans,ACADEMY,PLAYERH"
"4,8,12,16,Spartans,CHAMPION,PLAYERA"
"4,7,11,16,Spartans,CHAMPION,PLAYERB"
"2,5,7,16,Spartans,CHAMPION,PLAYERC"
"4,6,10,16,Spartans,CHAMPION,PLAYERD"
"3,4,7,16,Spartans,CHAMPION,PLAYERE"
"2,5,7,16,Spartans,CHAMPION,PLAYERF"
"2,1,3,16,Spartans,CHAMPION,PLAYERG"
"3,8,11,16,Spartans,MASTER,PLAYERA"
"1,8,9,16,Spartans,MASTER,PLAYERB"
"8,2,10,16,Spartans,MASTER,PLAYERC"
"4,5,9,16,Spartans,MASTER,PLAYERD"
"0,4,4,16,Spartans,MASTER,PLAYERE"
"6,3,9,16,Spartans,MASTER,PLAYERF"
"1,8,9,16,Spartans,PREMIER,PLAYERA"
"4,8,12,16,Spartans,PREMIER,PLAYERB"
"4,7,11,16,Spartans,PREMIER,PLAYERC"
"2,6,8,16,Spartans,PREMIER,PLAYERD"
"6,3,9,16,Spartans,PREMIER,PLAYERE"
"3,2,5,16,Spartans,PREMIER,PLAYERF"
"0,2,2,16,Spectre,ACADEMY,PLAYERA"
"3,6,9,16,Spectre,ACADEMY,PLAYERB"
"3,5,8,16,Spectre,ACADEMY,PLAYERC"
"4,2,6,16,Spectre,ACADEMY,PLAYERD"
"3,7,10,16,Spectre,ACADEMY,PLAYERE"
"2,4,6,16,Spectre,ACADEMY,PLAYERF"
"4,2,6,16,Spectre,ACADEMY,PLAYERG"
"1,3,4,16,Spectre,ACADEMY,PLAYERH"
"2,6,8,16,Spectre,CHAMPION,PLAYERA"
"5,4,9,16,Spectre,CHAMPION,PLAYERB"
"3,7,10,16,Spectre,CHAMPION,PLAYERC"
"0,5,5,16,Spectre,CHAMPION,PLAYERD"
"4,5,9,16,Spectre,CHAMPION,PLAYERE"
"1,2,3,16,Spectre,CHAMPION,PLAYERF"
"5,1,6,16,Spectre,CHAMPION,PLAYERG"
"4,7,11,16,Spectre,FOUNDATION,PLAYERA"
"3,7,10,16,Spectre,FOUNDATION,PLAYERB"
"3,3,6,16,Spectre,FOUNDATION,PLAYERC"
"3,3,6,16,Spectre,FOUNDATION,PLAYERD"
"2,2,4,16,Spectre,FOUNDATION,PLAYERE"
"5,5,10,16,Spectre,FOUNDATION,PLAYERF"
"0,3,3,16,Spectre,FOUNDATION,PLAYERG"
"2,6,8,16,Spectre,MASTER,PLAYERA"
"4,2,6,16,Spectre,MASTER,PLAYERB"
"3,4,7,16,Spectre,MASTER,PLAYERC"
"4,6,10,16,Spectre,MASTER,PLAYERD"
"2,7,9,16,Spectre,MASTER,PLAYERE"
"0,3,3,16,Spectre,MASTER,PLAYERF"
"4,1,5,16,Spectre,MASTER,PLAYERG"
"5,1,6,16,Spectre,MASTER,PLAYERH"
"2,3,5,16,Tyrants,ACADEMY,PLAYERA"
"4,6,10,16,Tyrants,ACADEMY,PLAYERB"
"2,2,4,16,Tyrants,ACADEMY,PLAYERC"
"1,3,4,16,Tyrants,ACADEMY,PLAYERD"
"7,3,10,16,Tyrants,ACADEMY,PLAYERE"
"4,6,10,16,Tyrants,ACADEMY,PLAYERF"
"3,6,9,16,Tyrants,ACADEMY,PLAYERG"
"0,1,1,16,Tyrants,ACADEMY,PLAYERH"
"6,2,8,16,Tyrants,CHAMPION,PLAYERA"
"6,3,9,16,Tyrants,CHAMPION,PLAYERB"
"0,1,1,16,Tyrants,CHAMPION,PLAYERC"
"2,7,9,16,Tyrants,CHAMPION,PLAYERD"
"2,5,7,16,Tyrants,CHAMPION,PLAYERE"
"3,5,8,16,Tyrants,CHAMPION,PLAYERF"
"1,7,8,16,Tyrants,CHAMPION,PLAYERG"
"3,1,4,16,Tyrants,CHAMPION,PLAYERH"
"1,1,2,16,Tyrants,MASTER,PLAYERA"
"6,7,13,16,Tyrants,MASTER,PLAYERB"
"5,7,12,16,Tyrants,MASTER,PLAYERC"
"3,5,8,16,Tyrants,MASTER,PLAYERD"
"1,3,4,16,Tyrants,MASTER,PLAYERE"
"1,4,5,16,Tyrants,MASTER,PLAYERF"
"7,1,8,16,Tyrants,MASTER,PLAYERG"
"0,2,2,16,Tyrants,MASTER,PLAYERH"
"0,7,7,16,Tyrants,PREMIER,PLAYERA"
"7,4,11,16,Tyrants,PREMIER,PLAYERB"
"6,7,13,16,Tyrants,PREMIER,PLAYERC"
"2,8,10,16,Tyrants,PREMIER,PLAYERD"
"2,2,4,16,Tyrants,PREMIER,PLAYERE"
"3,5,8,16,Tyrants,PREMIER,PLAYERF"
"0,1,1,16,Waivers,CHAMPION,NONE"
"3,6,9,16,Wizards,ACADEMY,PLAYERA"
"7,5,12,16,Wizards,ACADEMY,PLAYERB"
"1,6,7,16,Wizards,ACADEMY,PLAYERC"
"0,5,5,16,Wizards,ACADEMY,PLAYERD"
"1,4,5,16,Wizards,ACADEMY,PLAYERE"
"8,2,10,16,Wizards,ACADEMY,PLAYERF"
"2,2,4,16,Wizards,ACADEMY,PLAYERG"
"5,4,9,16,Wizards,CHAMPION,PLAYERA"
"2,6,8,16,Wizards,CHAMPION,PLAYERB"
"0,6,6,16,Wizards,CHAMPION,PLAYERC"
"5,5,10,16,Wizards,CHAMPION,PLAYERD"
"4,1,5,16,Wizards,CHAMPION,PLAYERE"
"2,4,6,16,Wizards,CHAMPION,PLAYERF"
"2,4,6,16,Wizards,CHAMPION,PLAYERG"
"5,7,12,16,Wizards,FOUNDATION,PLAYERA"
"7,6,13,16,Wizards,FOUNDATION,PLAYERB"
"8,7,15,16,Wizards,FOUNDATION,PLAYERC"
"4,3,7,16,Wizards,FOUNDATION,PLAYERD"
"3,4,7,16,Wizards,FOUNDATION,PLAYERE"
"0,5,5,16,Wizards,FOUNDATION,PLAYERF"
"4,6,10,16,Wizards,MASTER,PLAYERA"
"3,7,10,16,Wizards,MASTER,PLAYERB"
"4,5,9,16,Wizards,MASTER,PLAYERC"
"3,7,10,16,Wizards,MASTER,PLAYERD"
"4,3,7,16,Wizards,MASTER,PLAYERE"
"2,2,4,16,Wizards,MASTER,PLAYERF"
"0,5,5,16,Wolves,ACADEMY,PLAYERA"
"7,5,12,16,Wolves,ACADEMY,PLAYERB"
"4,2,6,16,Wolves,ACADEMY,PLAYERC"
"3,4,7,16,Wolves,ACADEMY,PLAYERD"
"4,4,8,16,Wolves,ACADEMY,PLAYERE"
"4,6,10,16,Wolves,ACADEMY,PLAYERF"
"1,4,5,16,Wolves,ACADEMY,PLAYERG"
"1,1,2,16,Wolves,ACADEMY,PLAYERH"
"9,10,19,16,Wolves,CHAMPION,PLAYERA"
"7,10,17,16,Wolves,CHAMPION,PLAYERB"
"1,5,6,16,Wolves,CHAMPION,PLAYERC"
"2,7,9,16,Wolves,CHAMPION,PLAYERD"
"2,3,5,16,Wolves,CHAMPION,PLAYERE"
"5,2,7,16,Wolves,CHAMPION,PLAYERF"
"2,2,4,16,Wolves,CHAMPION,PLAYERG"
"6,8,14,16,Wolves,FOUNDATION,PLAYERA"
"6,2,8,16,Wolves,FOUNDATION,PLAYERB"
"3,5,8,16,Wolves,FOUNDATION,PLAYERC"
"0,4,4,16,Wolves,FOUNDATION,PLAYERD"
"5,8,13,16,Wolves,FOUNDATION,PLAYERE"
"2,7,9,16,Wolves,FOUNDATION,PLAYERF"
"1,4,5,16,Wolves,MASTER,PLAYERA"
"5,1,6,16,Wolves,MASTER,PLAYERB"
"3,9,12,16,Wolves,MASTER,PLAYERC"
"6,8,14,16,Wolves,MASTER,PLAYERD"
"1,4,5,16,Wolves,MASTER,PLAYERE"
"3,5,8,16,Wolves,MASTER,PLAYERF"
"5,7,12,16,Wolves,MASTER,PLAYERG"
"0,5,5,15,Aviators,ACADEMY,PLAYERA"
"7,4,11,15,Aviators,ACADEMY,PLAYERB"
"2,3,5,15,Aviators,ACADEMY,PLAYERC"
"4,7,11,15,Aviators,ACADEMY,PLAYERD"
"2,4,6,15,Aviators,ACADEMY,PLAYERE"
"1,2,3,15,Aviators,ACADEMY,PLAYERF"
"6,7,13,15,Aviators,ACADEMY,PLAYERG"
"2,1,3,15,Aviators,ACADEMY,PLAYERH"
"2,5,7,15,Aviators,CHAMPION,PLAYERA"
"2,7,9,15,Aviators,CHAMPION,PLAYERB"
"5,8,13,15,Aviators,CHAMPION,PLAYERC"
"6,6,12,15,Aviators,CHAMPION,PLAYERD"
"2,5,7,15,Aviators,CHAMPION,PLAYERE"
"2,0,2,15,Aviators,CHAMPION,PLAYERF"
"1,2,3,15,Aviators,CHAMPION,PLAYERG"
"1,7,8,15,Aviators,FOUNDATION,PLAYERA"
"2,2,4,15,Aviators,FOUNDATION,PLAYERB"
"6,7,13,15,Aviators,FOUNDATION,PLAYERC"
"2,9,11,15,Aviators,FOUNDATION,PLAYERD"
"4,2,6,15,Aviators,FOUNDATION,PLAYERE"
"4,6,10,15,Aviators,FOUNDATION,PLAYERF"
"4,5,9,15,Aviators,FOUNDATION,PLAYERG"
"1,2,3,15,Aviators,FOUNDATION,PLAYERH"
"5,6,11,15,Aviators,MASTER,PLAYERA"
"4,0,4,15,Aviators,MASTER,PLAYERB"
"3,7,10,15,Aviators,MASTER,PLAYERC"
"0,4,4,15,Aviators,MASTER,PLAYERD"
"2,4,6,15,Aviators,MASTER,PLAYERE"
"3,4,7,15,Aviators,MASTER,PLAYERF"
"1,3,4,15,Aviators,MASTER,PLAYERG"
"2,2,4,15,Aviators,MASTER,PLAYERH"
"2,5,7,15,Bears,ACADEMY,PLAYERA"
"2,7,9,15,Bears,ACADEMY,PLAYERB"
"5,3,8,15,Bears,ACADEMY,PLAYERC"
"1,4,5,15,Bears,ACADEMY,PLAYERD"
"5,5,10,15,Bears,ACADEMY,PLAYERE"
"1,3,4,15,Bears,ACADEMY,PLAYERF"
"3,2,5,15,Bears,ACADEMY,PLAYERG"
"1,1,2,15,Bears,ACADEMY,PLAYERH"
"3,3,6,15,Bears,CHAMPION,PLAYERA"
"10,5,15,15,Bears,CHAMPION,PLAYERB"
"0,7,7,15,Bears,CHAMPION,PLAYERC"
"8,7,15,15,Bears,CHAMPION,PLAYERD"
"6,6,12,15,Bears,CHAMPION,PLAYERE"
"0,2,2,15,Bears,CHAMPION,PLAYERG"
"9,9,18,15,Bears,FOUNDATION,PLAYERA"
"7,6,13,15,Bears,FOUNDATION,PLAYERB"
"5,10,15,15,Bears,FOUNDATION,PLAYERC"
"1,5,6,15,Bears,FOUNDATION,PLAYERD"
"0,6,6,15,Bears,FOUNDATION,PLAYERE"
"4,3,7,15,Bears,FOUNDATION,PLAYERF"
"1,4,5,15,Bears,MASTER,PLAYERA"
"5,6,11,15,Bears,MASTER,PLAYERB"
"3,5,8,15,Bears,MASTER,PLAYERC"
"3,1,4,15,Bears,MASTER,PLAYERD"
"0,7,7,15,Bears,MASTER,PLAYERE"
"3,2,5,15,Bears,MASTER,PLAYERF"
"5,5,10,15,Bears,MASTER,PLAYERG"
"7,6,13,15,Blizzard,ACADEMY,PLAYERA"
"8,6,14,15,Blizzard,ACADEMY,PLAYERB"
"3,5,8,15,Blizzard,ACADEMY,PLAYERC"
"7,7,14,15,Blizzard,ACADEMY,PLAYERD"
"0,3,3,15,Blizzard,ACADEMY,PLAYERF"
"0,2,2,15,Blizzard,ACADEMY,PLAYERG"
"1,1,2,15,Blizzard,ACADEMY,PLAYERH"
"0,9,9,15,Blizzard,CHAMPION,PLAYERA"
"1,8,9,15,Blizzard,CHAMPION,PLAYERB"
"6,4,10,15,Blizzard,CHAMPION,PLAYERC"
"8,6,14,15,Blizzard,CHAMPION,PLAYERD"
"4,4,8,15,Blizzard,CHAMPION,PLAYERE"
"4,4,8,15,Blizzard,CHAMPION,PLAYERF"
"3,4,7,15,Blizzard,CHAMPION,PLAYERG"
"9,5,14,15,Blizzard,MASTER,PLAYERA"
"1,6,7,15,Blizzard,MASTER,PLAYERB"
"4,6,10,15,Blizzard,MASTER,PLAYERC"
"2,6,8,15,Blizzard,MASTER,PLAYERD"
"9,3,12,15,Blizzard,MASTER,PLAYERE"
"2,4,6,15,Blizzard,MASTER,PLAYERF"
"2,7,9,15,Blizzard,PREMIER,PLAYERA"
"8,6,14,15,Blizzard,PREMIER,PLAYERB"
"10,4,14,15,Blizzard,PREMIER,PLAYERC"
"2,7,9,15,Blizzard,PREMIER,PLAYERD"
"4,5,9,15,Blizzard,PREMIER,PLAYERE"
"0,1,1,15,Blizzard,PREMIER,PLAYERF"
"9,7,16,15,Bulls,ACADEMY,PLAYERA"
"9,5,14,15,Bulls,ACADEMY,PLAYERB"
"3,5,8,15,Bulls,ACADEMY,PLAYERC"
"2,5,7,15,Bulls,ACADEMY,PLAYERD"
"2,7,9,15,Bulls,ACADEMY,PLAYERE"
"3,2,5,15,Bulls,ACADEMY,PLAYERF"
"1,8,9,15,Bulls,CHAMPION,PLAYERA"
"7,4,11,15,Bulls,CHAMPION,PLAYERB"
"3,5,8,15,Bulls,CHAMPION,PLAYERC"
"5,9,14,15,Bulls,CHAMPION,PLAYERD"
"1,1,2,15,Bulls,CHAMPION,PLAYERE"
"2,5,7,15,Bulls,CHAMPION,PLAYERF"
"2,4,6,15,Bulls,CHAMPION,PLAYERG"
"8,8,16,15,Bulls,MASTER,PLAYERA"
"8,9,17,15,Bulls,MASTER,PLAYERB"
"7,8,15,15,Bulls,MASTER,PLAYERC"
"0,5,5,15,Bulls,MASTER,PLAYERD"
"5,6,11,15,Bulls,MASTER,PLAYERE"
"1,3,4,15,Bulls,MASTER,PLAYERF"
"8,5,13,15,Comets,ACADEMY,PLAYERA"
"8,6,14,15,Comets,ACADEMY,PLAYERB"
"2,5,7,15,Comets,ACADEMY,PLAYERC"
"0,2,2,15,Comets,ACADEMY,PLAYERD"
"1,2,3,15,Comets,ACADEMY,PLAYERE"
"2,5,7,15,Comets,ACADEMY,PLAYERF"
"1,2,3,15,Comets,ACADEMY,PLAYERG"
"3,3,6,15,Comets,ACADEMY,PLAYERH"
"11,5,16,15,Comets,CHAMPION,PLAYERA"
"7,3,10,15,Comets,CHAMPION,PLAYERB"
"2,5,7,15,Comets,CHAMPION,PLAYERC"
"2,4,6,15,Comets,CHAMPION,PLAYERD"
"2,2,4,15,Comets,CHAMPION,PLAYERE"
"3,7,10,15,Comets,CHAMPION,PLAYERF"
"0,2,2,15,Comets,CHAMPION,PLAYERG"
"1,3,4,15,Comets,CHAMPION,PLAYERH"
"5,8,13,15,Comets,FOUNDATION,PLAYERA"
"5,7,12,15,Comets,FOUNDATION,PLAYERB"
"6,7,13,15,Comets,FOUNDATION,PLAYERC"
"3,6,9,15,Comets,FOUNDATION,PLAYERD"
"1,3,4,15,Comets,FOUNDATION,PLAYERE"
"0,2,2,15,Comets,FOUNDATION,PLAYERF"
"2,3,5,15,Comets,MASTER,PLAYERA"
"2,4,6,15,Comets,MASTER,PLAYERB"
"0,4,4,15,Comets,MASTER,PLAYERC"
"2,8,10,15,Comets,MASTER,PLAYERD"
"8,6,14,15,Comets,MASTER,PLAYERE"
"6,3,9,15,Comets,MASTER,PLAYERF"
"2,5,7,15,Comets,MASTER,PLAYERG"
"4,5,9,15,Demolition,ACADEMY,PLAYERA"
"1,7,8,15,Demolition,ACADEMY,PLAYERB"
"3,7,10,15,Demolition,ACADEMY,PLAYERC"
"2,5,7,15,Demolition,ACADEMY,PLAYERD"
"1,2,3,15,Demolition,ACADEMY,PLAYERE"
"4,1,5,15,Demolition,ACADEMY,PLAYERF"
"5,0,5,15,Demolition,ACADEMY,PLAYERG"
"1,3,4,15,Demolition,ACADEMY,PLAYERH"
"4,4,8,15,Demolition,CHAMPION,PLAYERA"
"2,5,7,15,Demolition,CHAMPION,PLAYERB"
"1,6,7,15,Demolition,CHAMPION,PLAYERC"
