"match_id,round_id,Home,Home Goals,Away,Away Goals"
"53733,154628,Pirates,3,Ducks,0"
"53718,155004,Shadow,5,Blizzard,1"
"53728,155018,Hawks,3,Sharks,1"
"53728,155020,Hawks,3,Sharks,2"
"53778,155105,Bulls,3,Rhinos,4"
"53778,155107,Bulls,2,Rhinos,7"
"53707,155120,Hurricanes,0,Aviators,1"
"53707,155123,Hurricanes,2,Aviators,3"
"53734,155413,Pirates,1,Ducks,4"
"53781,155485,Pandas,4,Bears,2"
"53781,155487,Pandas,0,Bears,2"
"53864,158517,Knights,3,Bears,4"
"53798,158537,Hive,2,Blizzard,3"
"53798,158538,Hive,4,Blizzard,3"
"53796,158544,Hive,1,Blizzard,7"
"53866,158873,Knights,2,Bears,4"
"53866,158876,Knights,1,Bears,6"
"53851,158883,Tyrants,4,Spectre,0"
"53905,158889,Pirates,0,Dodgers,2"
"53890,158906,Ducks,2,Flames,1"
"53835,158909,Puffins,2,Comets,0"
"53861,158942,Knights,3,Bears,2"
"53861,158945,Knights,3,Bears,1"
"53887,158956,Ducks,1,Flames,3"
"53813,158961,Jets,3,Shadow,4"
"53813,158962,Jets,1,Shadow,2"
"53857,158982,Express,4,Rhinos,6"
"53857,158984,Express,2,Rhinos,5"
"53790,158989,Aviators,4,Wolves,1"
"53837,159259,Sabres,3,Eclipse,4"
"53850,159270,Tyrants,1,Spectre,5"
"53817,159278,Jets,3,Shadow,4"
"53895,159293,Hawks,5,Demolition,4"
"53878,159320,Spartans,2,Pandas,1"
"53878,159323,Spartans,3,Pandas,4"
"53889,159324,Ducks,0,Flames,2"
"53811,159329,Hurricanes,3,Lightning,2"
"53849,159335,Tyrants,0,Spectre,5"
"53804,159349,Hurricanes,5,Lightning,4"
"53892,159355,Hawks,5,Demolition,3"
"53800,159642,Hive,1,Blizzard,2"
"53808,159653,Hurricanes,0,Lightning,2"
"53830,159657,Puffins,2,Comets,1"
"53789,159665,Aviators,4,Wolves,3"
"53816,159669,Jets,2,Shadow,1"
"53823,159671,Foxes,3,Wizards,1"
"53915,159676,Sharks,6,Elite,2"
"53843,159693,Sabres,3,Eclipse,1"
"53907,159708,Pirates,5,Dodgers,1"
"53904,159723,Pirates,1,Dodgers,4"
"53875,159732,Outlaws,4,Bulls,3"
"53894,159746,Hawks,3,Demolition,0"
"53896,159748,Hawks,6,Demolition,2"
"53807,159760,Hurricanes,6,Lightning,1"
"53933,160807,Shadow,2,Aviators,4"
"54007,160817,Rhinos,1,Knights,2"
"53924,160820,Lightning,1,Jets,3"
"53982,160827,Bears,2,Outlaws,5"
"53951,160832,Comets,0,Sabres,2"
"53958,160835,Eclipse,2,Tyrants,4"
"53978,160840,Wizards,4,Puffins,2"
"53978,160841,Wizards,4,Puffins,3"
"53978,160844,Wizards,2,Puffins,3"
"54018,160869,Demolition,6,Pirates,4"
"54018,160870,Demolition,3,Pirates,2"
"54018,160871,Demolition,6,Pirates,4"
"54010,160874,Rhinos,3,Knights,2"
"54009,160886,Rhinos,4,Knights,3"
"54042,160900,Flames,5,Hawks,2"
"54005,160903,Rhinos,7,Knights,4"
"54016,160919,Demolition,5,Pirates,0"
"54017,160927,Demolition,1,Pirates,2"
"54014,160929,Demolition,1,Pirates,2"
"54039,160934,Flames,3,Hawks,2"
"54038,160938,Flames,3,Hawks,2"
"53999,160945,Pandas,3,Express,4"
"54013,161230,Demolition,2,Pirates,1"
"53918,161238,Blizzard,4,Hurricanes,0"
"53972,161243,Wizards,7,Puffins,2"
"54002,161291,Pandas,1,Express,4"
"54041,161298,Flames,2,Hawks,1"
"54041,161299,Flames,0,Hawks,2"
"54040,161304,Flames,3,Hawks,2"
"54075,161591,Jets,2,Blizzard,3"
"54143,161606,Ducks,1,Dodgers,2"
"54143,161607,Ducks,2,Dodgers,6"
"54031,161668,Elite,2,Ducks,1"
"54160,161849,Pirates,4,Flames,3"
"54090,161854,Puffins,2,Spectre,8"
"54060,161866,Hurricanes,1,Wolves,5"
"54050,162103,Aviators,6,Lightning,4"
"54148,162147,Hawks,2,Elite,4"
"53947,162156,Wolves,1,Hive,2"
"54102,162305,Tyrants,3,Comets,6"
"54105,162315,Tyrants,1,Comets,2"
"54092,162327,Sabres,1,Wizards,5"
"54092,162330,Sabres,4,Wizards,2"
"54139,162344,Spartans,1,Bears,3"
"54045,162352,Aviators,0,Lightning,4"
"54111,162494,Express,3,Bulls,4"
"54117,162503,Knights,3,Pandas,1"
"54149,162519,Hawks,2,Elite,3"
"54048,162695,Aviators,5,Lightning,2"
"54234,163677,Wizards,3,Tyrants,2"
"54234,163678,Wizards,1,Tyrants,2"
"54181,163700,Lightning,1,Hive,2"
"54186,163996,Lightning,7,Hive,1"
"54186,163997,Lightning,2,Hive,5"
"54186,164000,Lightning,3,Hive,0"
"54209,164016,Comets,1,Foxes,0"
"54209,164017,Comets,3,Foxes,1"
"54243,164027,Bears,3,Express,2"
"54273,164178,Demolition,4,Ducks,5"
"54295,164187,Flames,4,Sharks,3"
"54295,164190,Flames,4,Sharks,1"
"54208,164192,Comets,5,Foxes,2"
"54208,164193,Comets,9,Foxes,0"
"54259,164199,Pandas,2,Outlaws,1"
"54286,164208,Elite,5,Pirates,0"
"54277,164220,Dodgers,0,Hawks,1"
"54185,164228,Lightning,1,Hive,3"
"54271,164528,Demolition,2,Ducks,1"
"54290,164541,Elite,3,Pirates,5"
"54218,164770,Eclipse,0,Puffins,1"
"54213,164773,Eclipse,3,Puffins,1"
"54282,164790,Dodgers,0,Hawks,6"
"54245,164791,Bulls,1,Knights,2"
"54258,164815,Pandas,5,Outlaws,2"
"54188,164829,Shadow,2,Hurricanes,3"
"54347,165116,Jets,1,Hive,4"
"54347,165118,Jets,4,Hive,2"
"54303,165126,Foxes,1,Sabres,2"
"54381,165137,Demolition,5,Elite,4"
"54394,165142,Flames,6,Dodgers,4"
"54394,165143,Flames,8,Dodgers,2"
"54393,165218,Flames,1,Dodgers,2"
"54342,165233,Jets,5,Hive,12"
"54422,165249,Rhinos,0,Bulls,5"
"54378,165259,Sharks,7,Hawks,1"
"54359,165269,Wolves,2,Lightning,3"
"54396,165477,Express,3,Outlaws,4"
"54415,165480,Bears,0,Pandas,2"
"54415,165483,Bears,2,Pandas,1"
"54392,165495,Flames,3,Dodgers,4"
"54323,165504,Comets,5,Spectre,1"
"54341,165516,Jets,2,Hive,1"
"54340,165522,Jets,3,Hive,7"
"54345,165523,Jets,2,Hive,0"
"54427,165532,Rhinos,1,Bulls,2"
"54490,165700,Shadow,4,Wolves,5"
"54490,165703,Shadow,4,Wolves,1"
"54534,165806,Outlaws,3,Spartans,0"
"54545,165863,Bulls,2,Bears,4"
"54542,165866,Bulls,4,Bears,3"
"54542,165867,Bulls,3,Bears,0"
"54429,165870,Puffins,0,Foxes,2"
"54434,165905,Puffins,2,Foxes,4"
"54528,165915,Knights,3,Express,5"
"54528,165917,Knights,5,Express,2"
"54521,165921,Elite,2,Flames,4"
"54521,165922,Elite,2,Flames,3"
"54450,165926,Eclipse,4,Comets,3"
"54472,165933,Hurricanes,2,Jets,3"
"54472,165934,Hurricanes,3,Jets,2"
"54472,165936,Hurricanes,2,Jets,5"
"54540,166072,Bulls,2,Bears,1"
"54546,166081,Bulls,6,Bears,2"
"54487,166168,Shadow,1,Wolves,2"
"54515,166181,Dodgers,4,Demolition,3"
"54442,166184,Sabres,4,Tyrants,2"
"54497,166189,Hawks,2,Ducks,3"
"54497,166191,Hawks,4,Ducks,5"
"54499,166266,Hawks,1,Ducks,0"
"54494,166267,Hawks,1,Ducks,3"
"54541,166283,Bulls,6,Bears,5"
"54543,166288,Bulls,0,Bears,2"
"54543,166290,Bulls,2,Bears,1"
"54642,166623,Elite,4,Dodgers,3"
"54578,166696,Spectre,2,Eclipse,5"
"54661,166702,Spartans,2,Express,1"
"54683,166708,Rhinos,4,Bears,1"
"54632,166714,Sharks,0,Ducks,2"
"54672,166798,Pandas,2,Bulls,4"
"54640,166812,Elite,2,Dodgers,4"
"54568,166888,Tyrants,4,Foxes,3"
"54605,166897,Shadow,0,Lightning,3"
"54607,166901,Shadow,3,Lightning,2"
"54607,166902,Shadow,0,Lightning,3"
"54624,166957,Pirates,2,Hawks,4"
"54619,166975,Wolves,2,Blizzard,1"
"54676,167063,Rhinos,6,Bears,4"
"54622,167158,Pirates,2,Hawks,0"
"54660,167239,Spartans,1,Express,2"
"53516,150644,Bears,3,Rhinos,6"
"53516,150647,Bears,2,Rhinos,0"
"53459,150664,Blizzard,1,Wolves,2"
"53432,150673,Eclipse,4,Spectre,6"
"53509,150678,Knights,1,Outlaws,2"
"53509,150680,Knights,1,Outlaws,2"
"53422,150696,Comets,2,Wizards,5"
"53476,150976,Hawks,2,Pirates,8"
"53495,150996,Dodgers,1,Elite,5"
"53501,151023,Express,5,Spartans,2"
"53417,151043,Puffins,2,Sabres,0"
"53454,151072,Blizzard,5,Wolves,1"
"53499,151095,Dodgers,3,Elite,2"
"53510,151353,Knights,4,Outlaws,2"
"53497,151357,Dodgers,1,Elite,4"
"53474,151441,Ducks,6,Sharks,5"
"53474,151444,Ducks,4,Sharks,3"
"53496,151462,Dodgers,0,Elite,3"
"53496,151463,Dodgers,2,Elite,3"
"53407,151469,Foxes,2,Tyrants,1"
"53470,151474,Ducks,5,Sharks,4"
"53521,151476,Bears,5,Rhinos,2"
"53482,151736,Hawks,2,Pirates,1"
"53589,152016,Wolves,1,Shadow,5"
"53613,152497,Demolition,2,Dodgers,3"
"53640,152528,Spartans,4,Outlaws,2"
"53640,152530,Spartans,2,Outlaws,4"
"53557,152844,Wizards,2,Spectre,3"
"53563,152855,Wizards,0,Spectre,1"
"53596,152915,Ducks,5,Hawks,0"
"53647,153188,Bears,3,Bulls,1"
"53605,153201,Sharks,2,Pirates,6"
"53536,153208,Foxes,4,Puffins,8"
"53578,153215,Jets,7,Hurricanes,5"
"53541,153242,Tyrants,0,Sabres,2"
"53545,153249,Tyrants,2,Sabres,4"
"53547,153261,Tyrants,3,Sabres,1"
"53551,153271,Comets,1,Eclipse,6"
"53593,153279,Wolves,1,Shadow,0"
"53658,153299,Rhinos,1,Pandas,3"
"53562,153308,Wizards,0,Spectre,1"
"53787,154368,Pandas,1,Bears,4"
"53720,154424,Shadow,5,Blizzard,4"
"53760,154429,Knights,1,Spartans,2"
"53760,154430,Knights,0,Spartans,5"
"53762,154462,Knights,7,Spartans,1"
"53666,154465,Puffins,7,Tyrants,1"
"53688,154758,Spectre,1,Comets,2"
"53725,154763,Hawks,1,Sharks,2"
"53684,154784,Spectre,6,Comets,5"
"53731,154839,Hawks,3,Sharks,4"
"53715,154841,Lightning,4,Wolves,2"
"53747,155262,Dodgers,4,Flames,0"
"53747,155264,Dodgers,8,Flames,2"
"53703,155268,Hurricanes,5,Aviators,6"
"53672,155284,Sabres,6,Foxes,4"
"53672,155287,Sabres,3,Foxes,2"
"53697,155301,Hive,5,Jets,2"
"53711,155310,Lightning,6,Wolves,5"
"53694,155315,Hive,1,Jets,4"
"53749,155318,Elite,4,Demolition,1"
"53779,155339,Bulls,3,Rhinos,2"
"53765,155352,Outlaws,3,Express,2"
"53758,155360,Knights,8,Spartans,2"
"53888,158651,Ducks,3,Flames,2"
"53888,158652,Ducks,7,Flames,2"
"53854,158704,Express,3,Rhinos,4"
"53874,159000,Outlaws,0,Bulls,3"
"53831,159034,Puffins,1,Comets,4"
"53910,159056,Sharks,3,Elite,1"
"53893,159591,Hawks,3,Demolition,1"
"53902,159596,Pirates,5,Dodgers,4"
"53821,159627,Foxes,6,Wizards,5"
"53791,159776,Aviators,0,Wolves,2"
"53900,159795,Pirates,1,Dodgers,4"
"53883,159800,Spartans,1,Pandas,2"
"53883,159801,Spartans,4,Pandas,2"
"53877,159810,Spartans,2,Pandas,1"
"53877,159811,Spartans,7,Pandas,3"
"53794,159853,Aviators,0,Wolves,1"
"53869,159892,Outlaws,1,Bulls,2"
"53869,159894,Outlaws,4,Bulls,3"
"54012,160702,Demolition,7,Pirates,1"
"53945,160714,Wolves,4,Hive,2"
"53945,160715,Wolves,1,Hive,4"
"53938,160723,Shadow,5,Aviators,3"
"53946,160728,Wolves,2,Hive,5"
"53949,160757,Comets,4,Sabres,0"
"54034,160763,Elite,4,Ducks,1"
"53926,160777,Lightning,1,Jets,4"
"53999,160946,Pandas,2,Express,0"
"53936,160953,Shadow,3,Aviators,7"
"53936,160957,Shadow,2,Aviators,1"
"54164,160959,Sharks,4,Demolition,5"
"53991,160969,Bulls,1,Spartans,5"
"53990,160976,Bulls,3,Spartans,1"
"54169,160981,Sharks,3,Demolition,1"
"54021,160990,Dodgers,0,Sharks,5"
"54021,160991,Dodgers,4,Sharks,3"
"53935,161014,Shadow,3,Aviators,2"
"53921,161020,Blizzard,8,Hurricanes,2"
"54023,161033,Dodgers,2,Sharks,5"
"54026,161043,Dodgers,5,Sharks,4"
"54026,161045,Dodgers,4,Sharks,5"
"54026,161047,Dodgers,1,Sharks,6"
"54134,161049,Spartans,4,Bears,6"
"54134,161052,Spartans,2,Bears,5"
"54076,161053,Foxes,2,Eclipse,1"
"53956,161059,Eclipse,3,Tyrants,4"
"53948,161066,Comets,3,Sabres,1"
"54025,161476,Dodgers,1,Sharks,3"
"54122,161491,Knights,2,Pandas,4"
"54146,161499,Ducks,1,Dodgers,3"
"54110,161515,Express,0,Bulls,5"
"54110,161516,Express,2,Bulls,5"
"54080,161548,Foxes,5,Eclipse,4"
"54080,161549,Foxes,2,Eclipse,5"
"54096,161550,Sabres,1,Wizards,4"
"53928,161556,Lightning,4,Jets,3"
"53929,161563,Lightning,2,Jets,1"
"53930,161584,Lightning,1,Jets,3"
"53930,161585,Lightning,5,Jets,2"
"54120,161832,Knights,2,Pandas,3"
"54120,161833,Knights,5,Pandas,3"
"54078,161912,Foxes,7,Eclipse,1"
"54078,161915,Foxes,4,Eclipse,0"
"54055,161932,Hive,5,Shadow,4"
"54163,161937,Pirates,0,Flames,2"
"54119,161976,Knights,2,Pandas,1"
"54126,162282,Outlaws,3,Rhinos,2"
"54086,162286,Puffins,1,Spectre,2"
"54103,162295,Tyrants,1,Comets,2"
"54093,162448,Sabres,1,Wizards,2"
"54093,162449,Sabres,4,Wizards,1"
"54093,162451,Sabres,1,Wizards,2"
"54079,162465,Foxes,3,Eclipse,4"
"54094,162474,Sabres,1,Wizards,2"
"54107,162483,Tyrants,2,Comets,3"
"54156,162574,Pirates,3,Flames,4"
"54063,162586,Hurricanes,2,Wolves,3"
"54261,163740,Rhinos,3,Spartans,1"
"54226,163768,Spectre,4,Sabres,1"
"54253,163776,Pandas,1,Outlaws,2"
"54253,163777,Pandas,2,Outlaws,1"
"54293,163931,Flames,2,Sharks,1"
"54293,163934,Flames,1,Sharks,2"
"54231,163959,Wizards,2,Tyrants,1"
"54232,163967,Wizards,3,Tyrants,7"
"54285,164043,Elite,3,Pirates,0"
"54289,164051,Elite,4,Pirates,1"
"54266,164062,Rhinos,3,Spartans,2"
"54266,164064,Rhinos,3,Spartans,2"
"54175,164077,Blizzard,4,Aviators,6"
"54298,164343,Flames,3,Sharks,4"
"54224,164352,Spectre,7,Sabres,5"
"54224,164354,Spectre,5,Sabres,4"
"54177,164553,Blizzard,2,Aviators,1"
"54236,164562,Bears,3,Express,5"
"54236,164563,Bears,5,Express,2"
"54174,164569,Blizzard,1,Aviators,0"
"54237,164581,Bears,1,Express,0"
"54262,164598,Rhinos,2,Spartans,1"
"54263,164601,Rhinos,2,Spartans,4"
"54197,164693,Wolves,2,Jets,1"
"54178,164731,Blizzard,4,Aviators,5"
"54325,164744,Wizards,3,Eclipse,2"
"54230,164752,Wizards,4,Tyrants,3"
"54216,164758,Eclipse,9,Puffins,2"
"54218,164767,Eclipse,3,Puffins,1"
"54385,165035,Demolition,0,Elite,1"
"54400,165049,Express,1,Outlaws,4"
"54355,165059,Blizzard,3,Shadow,2"
"54355,165060,Blizzard,0,Shadow,3"
"54355,165061,Blizzard,3,Shadow,4"
"54355,165062,Blizzard,4,Shadow,3"
"54374,165068,Sharks,9,Hawks,3"
"54281,165073,Dodgers,6,Hawks,2"
"54404,165297,Spartans,4,Knights,2"
"54353,165413,Blizzard,5,Shadow,2"
"54351,165425,Blizzard,0,Shadow,4"
"54315,165436,Tyrants,1,Puffins,4"
"54304,165439,Foxes,3,Sabres,4"
"54304,165441,Foxes,2,Sabres,5"
"54328,165447,Wizards,3,Eclipse,1"
"54313,165611,Tyrants,5,Puffins,3"
"54469,165681,Hurricanes,3,Jets,1"
"54495,165745,Hawks,2,Ducks,3"
"54524,165765,Knights,3,Express,4"
"54531,165952,Knights,1,Express,6"
"54435,166007,Puffins,1,Foxes,0"
"54435,166008,Puffins,1,Foxes,8"
"54486,166031,Shadow,4,Wolves,6"
"54496,166130,Hawks,0,Ducks,4"
"54496,166131,Hawks,3,Ducks,1"
"54459,166135,Spectre,4,Wizards,1"
"54488,166141,Shadow,0,Wolves,1"
"54488,166142,Shadow,3,Wolves,2"
"54519,166150,Elite,5,Flames,3"
"54462,166229,Hive,3,Aviators,0"
"54439,166243,Sabres,3,Tyrants,2"
"54553,166247,Pandas,2,Rhinos,4"
"54455,166348,Spectre,1,Wizards,3"
"54477,166353,Lightning,1,Blizzard,3"
"54629,166541,Sharks,2,Ducks,3"
"54651,166555,Flames,2,Demolition,1"
"54628,166563,Sharks,2,Ducks,3"
"54628,166564,Sharks,2,Ducks,3"
"54609,166645,Shadow,2,Lightning,4"
"54609,166646,Shadow,3,Lightning,1"
"54674,166754,Pandas,4,Bulls,6"
"54653,166822,Outlaws,7,Knights,2"
"54653,166823,Outlaws,5,Knights,1"
"54653,166824,Outlaws,3,Knights,1"
"54663,166835,Spartans,5,Express,0"
"54663,166836,Spartans,2,Express,4"
"54679,166918,Rhinos,4,Bears,2"
"54678,166926,Rhinos,5,Bears,1"
"54681,166940,Rhinos,3,Bears,1"
"54638,166945,Elite,4,Dodgers,0"
"54603,166949,Jets,1,Aviators,4"
"54668,167015,Pandas,2,Bulls,6"
"54668,167017,Pandas,3,Bulls,1"
"54566,167025,Tyrants,2,Foxes,0"
"54566,167027,Tyrants,1,Foxes,5"
"54675,167112,Pandas,3,Bulls,1"
"54332,167210,Aviators,1,Hurricanes,4"
"54460,167234,Hive,0,Aviators,3"
"54652,167351,Outlaws,3,Knights,2"
"53428,150578,Eclipse,3,Spectre,2"
"53406,150842,Foxes,2,Tyrants,5"
"53406,150846,Foxes,4,Tyrants,3"
"53511,150862,Knights,2,Outlaws,3"
"53492,150902,Dodgers,6,Elite,2"
"53492,150903,Dodgers,7,Elite,0"
"53523,150907,Bears,3,Rhinos,4"
"53500,150937,Express,4,Spartans,2"
"53439,150940,Aviators,5,Jets,4"
"53405,150945,Foxes,2,Tyrants,3"
"53416,151224,Puffins,2,Sabres,4"
"53416,151225,Puffins,4,Sabres,2"
"53416,151227,Puffins,4,Sabres,7"
"53413,151302,Puffins,0,Sabres,2"
"53413,151303,Puffins,4,Sabres,3"
"53489,151317,Demolition,2,Flames,3"
"53489,151319,Demolition,2,Flames,5"
"53462,151331,Lightning,2,Shadow,3"
"53462,151332,Lightning,1,Shadow,6"
"53652,151863,Rhinos,5,Pandas,1"
"53652,151864,Rhinos,4,Pandas,5"
"53636,151866,Spartans,2,Outlaws,3"
"53570,152175,Aviators,3,Hive,2"
"53609,152222,Sharks,1,Pirates,0"
"53609,152223,Sharks,4,Pirates,1"
"53633,152226,Express,0,Knights,2"
"53618,152239,Demolition,3,Dodgers,5"
"53546,152245,Tyrants,5,Sabres,1"
"53597,152251,Ducks,1,Hawks,2"
"53641,152282,Spartans,2,Outlaws,1"
"53553,152553,Comets,5,Eclipse,2"
"53634,152572,Express,4,Knights,3"
"53583,152612,Blizzard,0,Lightning,3"
"53574,152619,Jets,1,Hurricanes,5"
"53554,152671,Comets,4,Eclipse,3"
"53573,152932,Jets,1,Hurricanes,5"
"53573,152934,Jets,1,Hurricanes,3"
"53561,153317,Wizards,2,Spectre,6"
"53629,153322,Express,3,Knights,2"
"53619,153332,Demolition,3,Dodgers,0"
"53619,153336,Demolition,2,Dodgers,0"
"53539,153341,Foxes,8,Puffins,0"
"53611,153366,Sharks,0,Pirates,3"
"53572,153374,Jets,4,Hurricanes,1"
"53601,153384,Ducks,2,Hawks,3"
"53601,153386,Ducks,2,Hawks,3"
"53637,153389,Spartans,1,Outlaws,2"
"53637,153392,Spartans,2,Outlaws,1"
"53769,154481,Outlaws,2,Express,3"
"53722,154504,Shadow,4,Blizzard,2"
"53722,154505,Shadow,3,Blizzard,2"
"53682,154507,Eclipse,10,Wizards,1"
"53682,154509,Eclipse,5,Wizards,4"
"53682,154510,Eclipse,4,Wizards,2"
"53716,154522,Shadow,3,Blizzard,1"
"53784,154534,Pandas,1,Bears,4"
"53785,154564,Pandas,2,Bears,4"
"53665,154893,Puffins,1,Tyrants,5"
"53665,154897,Puffins,1,Tyrants,4"
"53727,154900,Hawks,5,Sharks,3"
"53767,154906,Outlaws,3,Express,4"
"53754,154919,Elite,0,Demolition,5"
"53759,154927,Knights,6,Spartans,2"
"53775,154946,Bulls,4,Rhinos,2"
"53687,154990,Spectre,2,Comets,1"
"53686,155133,Spectre,5,Comets,2"
"53709,155140,Lightning,1,Wolves,3"
"53661,155147,Puffins,0,Tyrants,3"
"53661,155148,Puffins,1,Tyrants,2"
"53676,155150,Eclipse,3,Wizards,5"
"53773,155159,Bulls,4,Rhinos,5"
"53741,155175,Dodgers,2,Flames,4"
"53744,155177,Dodgers,4,Flames,5"
"53671,155182,Sabres,1,Foxes,2"
"53675,155213,Sabres,4,Foxes,1"
"53679,155217,Eclipse,1,Wizards,2"
"53721,155225,Shadow,1,Blizzard,0"
"53721,155226,Shadow,0,Blizzard,2"
"53689,155234,Spectre,2,Comets,5"
"53757,155239,Knights,0,Spartans,3"
"53757,155241,Knights,0,Spartans,1"
"53717,155245,Shadow,3,Blizzard,5"
"53664,155249,Puffins,6,Tyrants,3"
"53802,158467,Hive,3,Blizzard,2"
"53802,158468,Hive,2,Blizzard,3"
"53914,158767,Sharks,0,Elite,2"
"53868,158789,Outlaws,2,Bulls,3"
"53868,158792,Outlaws,2,Bulls,3"
"53839,158798,Sabres,1,Eclipse,4"
"53836,158869,Sabres,3,Eclipse,2"
"53863,159138,Knights,0,Bears,2"
"53863,159140,Knights,2,Bears,3"
"53855,159183,Express,2,Rhinos,1"
"53886,159190,Ducks,5,Flames,4"
"53838,159214,Sabres,0,Eclipse,3"
"53832,159221,Puffins,3,Comets,0"
"53870,159238,Outlaws,1,Bulls,3"
"53822,159247,Foxes,3,Wizards,0"
"53882,159388,Spartans,5,Pandas,3"
"53882,159389,Spartans,3,Pandas,1"
"53901,159408,Pirates,4,Dodgers,1"
"53908,159443,Sharks,5,Elite,0"
"53983,161074,Bears,5,Outlaws,2"
"53984,161079,Bears,3,Outlaws,1"
"53968,161084,Spectre,4,Foxes,2"
"53969,161092,Spectre,1,Foxes,2"
"53969,161093,Spectre,3,Foxes,2"
"53966,161098,Spectre,4,Foxes,3"
"53971,161107,Spectre,1,Foxes,3"
"53971,161110,Spectre,2,Foxes,3"
"53964,161111,Spectre,3,Foxes,5"
"53970,161116,Spectre,2,Foxes,1"
"53932,161131,Shadow,5,Aviators,6"
"53932,161135,Shadow,1,Aviators,3"
"54037,161149,Flames,3,Hawks,2"
"53954,161158,Comets,7,Sabres,0"
"53943,161336,Wolves,2,Hive,3"
"53943,161338,Wolves,1,Hive,2"
"53941,161348,Wolves,1,Hive,2"
"54030,161358,Elite,4,Ducks,3"
"54030,161359,Elite,3,Ducks,4"
"53976,161372,Wizards,5,Puffins,4"
"53976,161373,Wizards,4,Puffins,1"
"53977,161377,Wizards,4,Puffins,0"
"53916,161396,Blizzard,2,Hurricanes,6"
"54155,161404,Hawks,1,Elite,5"
"53992,161406,Bulls,4,Spartans,0"
"53993,161419,Bulls,0,Spartans,1"
"54136,161436,Spartans,4,Bears,5"
"53986,161744,Bears,1,Outlaws,2"
"54158,162005,Pirates,2,Flames,5"
"54121,162012,Knights,1,Pandas,3"
"54121,162015,Knights,5,Pandas,2"
"54138,162025,Spartans,2,Bears,1"
"54157,162222,Pirates,3,Flames,4"
"54159,162232,Pirates,1,Flames,3"
"54125,162365,Outlaws,2,Rhinos,1"
"54125,162369,Outlaws,1,Rhinos,0"
"54077,162380,Foxes,0,Eclipse,1"
"54057,162388,Hive,2,Shadow,1"
"54057,162389,Hive,3,Shadow,4"
"54044,162392,Aviators,7,Lightning,2"
"54101,162400,Tyrants,1,Comets,4"
"54101,162403,Tyrants,2,Comets,1"
"54087,162408,Puffins,2,Spectre,0"
"54084,162410,Puffins,2,Spectre,3"
"54166,162639,Sharks,4,Demolition,1"
"54187,164111,Lightning,0,Hive,1"
"54187,164113,Lightning,1,Hive,0"
"54198,164124,Wolves,5,Jets,3"
"54278,164152,Dodgers,2,Hawks,5"
"54184,164231,Lightning,2,Hive,3"
"54294,164252,Flames,2,Sharks,3"
"54193,164274,Shadow,2,Hurricanes,4"
"54265,164279,Rhinos,2,Spartans,1"
"54200,164288,Wolves,4,Jets,3"
"54205,164394,Comets,3,Foxes,0"
"54274,164406,Demolition,4,Ducks,3"
"54241,164421,Bears,7,Express,2"
"54241,164422,Bears,0,Express,4"
"54272,164443,Demolition,3,Ducks,4"
"54272,164444,Demolition,4,Ducks,2"
"54267,164486,Rhinos,4,Spartans,1"
"54242,164621,Bears,4,Express,1"
"54242,164622,Bears,3,Express,2"
"54287,164643,Elite,4,Pirates,3"
"54287,164647,Elite,3,Pirates,2"
"54361,164836,Wolves,1,Lightning,2"
"54361,164838,Wolves,2,Lightning,1"
"54201,164841,Wolves,1,Jets,2"
"54386,164876,Demolition,5,Elite,4"
"54360,164977,Wolves,3,Lightning,4"
"54372,165001,Sharks,2,Hawks,5"
"54364,165015,Ducks,5,Pirates,1"
"54401,165159,Express,3,Outlaws,4"
"54375,165163,Sharks,1,Hawks,2"
"54411,165169,Spartans,1,Knights,0"
"54376,165182,Sharks,7,Hawks,1"
"54337,165189,Aviators,2,Hurricanes,6"
"54337,165190,Aviators,3,Hurricanes,4"
"54337,165192,Aviators,4,Hurricanes,3"
"54344,165200,Jets,3,Hive,2"
"54338,165344,Aviators,2,Hurricanes,4"
"54339,165347,Aviators,5,Hurricanes,3"
"54339,165348,Aviators,1,Hurricanes,2"
"54425,165365,Rhinos,0,Bulls,3"
"54395,165368,Flames,0,Dodgers,1"
"54382,165376,Demolition,1,Elite,5"
"54403,165385,Express,5,Outlaws,2"
"54387,165389,Demolition,1,Elite,3"
"54302,165391,Foxes,1,Sabres,2"
"54369,165402,Ducks,3,Pirates,2"
"54407,165551,Spartans,3,Knights,0"
"54354,165573,Blizzard,2,Shadow,3"
"54367,165579,Ducks,2,Pirates,3"
"54321,165584,Comets,3,Spectre,2"
"54380,165599,Demolition,1,Elite,2"
"54480,165726,Lightning,2,Blizzard,6"
"54453,165735,Spectre,2,Wizards,1"
"54514,165736,Dodgers,5,Demolition,3"
"54514,165738,Dodgers,2,Demolition,6"
"54466,165816,Hive,6,Aviators,5"
"54538,165833,Outlaws,2,Spartans,4"
"54506,165882,Pirates,3,Sharks,4"
"54458,165971,Spectre,4,Wizards,3"
"54500,165980,Pirates,1,Sharks,2"
"54467,165983,Hive,3,Aviators,2"
"54518,165990,Elite,3,Flames,4"
"54520,165992,Elite,8,Flames,1"
"54485,166036,Shadow,4,Wolves,3"
"54471,166038,Hurricanes,4,Jets,0"
"54471,166040,Hurricanes,5,Jets,3"
"54471,166041,Hurricanes,0,Jets,2"
"54535,166103,Outlaws,2,Spartans,3"
"54549,166111,Pandas,1,Rhinos,5"
"54529,166116,Knights,2,Express,0"
"54529,166118,Knights,3,Express,2"
