"name,salary,sprocket_player_id,member_id,skill_group,franchise,Franchise Staff Position,slot,current_scrim_points,Eligible Until"
"Namingishard,9.0,5063,5121,Foundation League,FP,NA,NONE,0,Not Eligible"
"BigDaveCocoChip,6.0,5064,5122,Foundation League,FP,NA,NONE,0,Not Eligible"
"JiigsurRL,13.5,5065,5123,Champion League,FP,NA,NONE,0,Not Eligible"
"Cashews,19.5,5066,5124,Premier League,FP,NA,NONE,0,Not Eligible"
"Fatehud,11.0,5067,5125,Academy League,FP,NA,NONE,0,Not Eligible"
"Aura,17.5,5069,5127,Master League,FP,NA,NONE,0,Not Eligible"
"Adrenalyn,8.0,5070,5128,Foundation League,FP,NA,NONE,0,Not Eligible"
"crmuh,14.0,5071,5129,Champion League,FA,NA,NONE,0,Not Eligible"
"Jayrockbird,11.5,5074,5132,Academy League,FP,NA,NONE,0,Not Eligible"
"Xytals,15.5,5075,5133,Master League,FP,NA,NONE,0,Not Eligible"
"Cool,17.0,5076,5134,Master League,FP,NA,NONE,0,Not Eligible"
"Dado,18.0,5077,5135,Premier League,Pend,NA,NONE,0,Not Eligible"
"DarkSniperPrime,12.5,5078,5136,Academy League,FP,NA,NONE,0,Not Eligible"
"Presto,11.5,5079,5137,Academy League,Puffins,NA,PLAYERE,0,Not Eligible"
"Knowah,19.0,5080,5138,Premier League,Waivers,NA,NONE,0,Not Eligible"
"Liolus,13.5,5081,5139,Champion League,FP,NA,NONE,0,Not Eligible"
"SuperThr33s,8.5,5082,5140,Foundation League,Eclipse,NA,PLAYERD,20,Not Eligible"
"Static Messy,11.0,5083,5141,Academy League,FP,NA,NONE,0,Not Eligible"
"dayts,14.0,5084,5142,Champion League,FP,NA,NONE,0,Not Eligible"
"Scooter,15.5,5085,5143,Master League,FP,NA,NONE,0,Not Eligible"
"KungFuKazoo,15.5,5086,5144,Master League,FP,NA,NONE,0,Not Eligible"
"Squiddle,16.5,5087,5145,Master League,FP,NA,NONE,0,Not Eligible"
"Cynical,18.0,5088,5146,Premier League,FP,NA,NONE,0,Not Eligible"
"BUCKSHOT,10.5,5089,5147,Academy League,FP,NA,NONE,0,Not Eligible"
"AdvanceX,5.0,5090,5148,Foundation League,FP,NA,NONE,0,Not Eligible"
"Rayinator,17.0,5091,5149,Master League,Pirates,NA,PLAYERC,0,Not Eligible"
"Coryn,7.0,5092,5150,Foundation League,FP,NA,NONE,0,Not Eligible"
"Pxstax,10.5,5093,5151,Academy League,FP,NA,NONE,0,Not Eligible"
"Corndog,15.0,5094,5152,Champion League,FP,NA,NONE,0,Not Eligible"
"MattKnight,5.0,5095,5153,Foundation League,FP,NA,NONE,0,Not Eligible"
"SparkzNex,5.0,5096,5154,Foundation League,Pend,NA,NONE,0,Not Eligible"
"TyTheGuy,10.5,5097,5155,Academy League,Spectre,NA,NONE,0,Not Eligible"
"Hemdawg,11.0,5098,5156,Academy League,Pirates,NA,PLAYERG,0,Not Eligible"
"Buttery Sloths,14.0,5099,5157,Champion League,FP,NA,NONE,0,Not Eligible"
"gravy-_-is tired,13.0,5100,5158,Champion League,FA,NA,NONE,0,Not Eligible"
"Iceyy,15.5,5101,5159,Master League,FP,NA,NONE,0,Not Eligible"
"smtty,16.5,5102,5160,Master League,FP,NA,NONE,0,Not Eligible"
"Tegro215,11.0,5103,5161,Academy League,FP,NA,NONE,0,Not Eligible"
"Flip1010,18.0,5104,5162,Premier League,FP,NA,NONE,0,Not Eligible"
"sofamalofa,13.5,5105,5163,Champion League,Blizzard,NA,PLAYERB,0,Not Eligible"
"Dugger,9.0,5106,5164,Foundation League,Flames,Captain,PLAYERB,0,Not Eligible"
"dxtsu,11.5,5107,5165,Academy League,FP,NA,NONE,0,Not Eligible"
"Stingray,16.5,5108,5166,Master League,Eclipse,NA,PLAYERB,0,Not Eligible"
"Kazz,7.0,5109,5167,Foundation League,FA,NA,NONE,0,Not Eligible"
"haskiez,14.5,5110,5168,Champion League,FP,NA,NONE,0,Not Eligible"
"jirachi,18.5,5112,5170,Premier League,FP,NA,NONE,0,Not Eligible"
"Dyna,16.5,5113,5171,Master League,FP,NA,NONE,0,Not Eligible"
"Grebsie,11.5,5114,5172,Academy League,FP,NA,PLAYERD,0,Not Eligible"
"Simply Aj,15.0,5116,5174,Champion League,FP,NA,NONE,0,Not Eligible"
"ChildOfDeath,6.5,5117,5175,Foundation League,Hawks,NA,PLAYERG,20,Not Eligible"
"Samael,13.5,5118,5176,Champion League,FP,NA,NONE,0,Not Eligible"
"Skinny,12.5,5120,5178,Academy League,FP,NA,NONE,0,Not Eligible"
"Happydude53,14.5,5121,5179,Champion League,Eclipse,NA,PLAYERA,0,Not Eligible"
"Daggerz.,15.5,5122,5180,Master League,FP,NA,NONE,0,Not Eligible"
"BIRD,11.5,5123,5181,Academy League,FP,NA,NONE,0,Not Eligible"
"Sensy,13.5,5124,5182,Champion League,FP,NA,NONE,0,Not Eligible"
"AtomicGnarly,6.0,5125,5183,Foundation League,FP,NA,NONE,0,Not Eligible"
"Hard Pass,14.0,5126,5184,Champion League,FP,NA,NONE,0,Not Eligible"
"amillo,5.0,5127,5185,Foundation League,FA,NA,NONE,0,Not Eligible"
"Mauler,5.0,5128,5186,Foundation League,Flames,Assistant General Manager,PLAYERD,5,Not Eligible"
"noack1,11.0,5129,5187,Academy League,Pend,NA,NONE,0,Not Eligible"
"Olis,10.5,5130,5188,Academy League,Demolition,NA,PLAYERG,0,Not Eligible"
"The Alchemist,11.0,5131,5189,Academy League,FP,NA,NONE,0,Not Eligible"
"MrDredRex,9.0,5132,5190,Foundation League,FP,NA,NONE,0,Not Eligible"
"yuki,12.0,5133,5191,Academy League,Pend,NA,NONE,0,Not Eligible"
"Stormy Wormy,18.5,5134,5192,Premier League,Bears,Captain,PLAYERD,0,Not Eligible"
"Basket,12.0,5135,5193,Academy League,FP,NA,NONE,0,Not Eligible"
"Peepzi,15.5,5136,5194,Master League,FP,NA,NONE,0,Not Eligible"
"neirboxela,13.0,5137,5195,Champion League,Pend,NA,NONE,0,Not Eligible"
"McMaestro,13.0,5138,5196,Champion League,FP,NA,PLAYERE,0,Not Eligible"
"IAmReapperr_-,16.0,5139,5197,Master League,FP,NA,NONE,0,Not Eligible"
"Jify,8.5,5140,5198,Foundation League,FP,NA,NONE,0,Not Eligible"
"Son_Of_Lonewolf,12.5,5141,5199,Academy League,FP,NA,NONE,0,Not Eligible"
"Ocho uno,5.0,5142,5200,Foundation League,FP,NA,NONE,0,Not Eligible"
"NotJo,16.5,5143,5201,Master League,Demolition,NA,PLAYERE,0,Not Eligible"
"Wooz_E_,15.5,5144,5202,Master League,Eclipse,NA,PLAYERE,0,Not Eligible"
"QwarZach,5.0,5145,5203,Foundation League,Elite,NA,PLAYERF,0,Not Eligible"
"Fumble Mcbutterfingers,10.5,5146,5204,Academy League,Tyrants,NA,NONE,0,Not Eligible"
"BRONSON.,11.0,5147,5205,Academy League,FP,NA,NONE,0,Not Eligible"
"Yoza,17.0,5148,5206,Master League,FP,NA,NONE,0,Not Eligible"
"J-Speaks,12.0,5149,5207,Academy League,FP,NA,NONE,0,Not Eligible"
"Mosquera,13.0,5150,5208,Champion League,Pend,NA,NONE,0,Not Eligible"
"shiesty,17.0,5151,5209,Master League,FP,NA,PLAYERG,0,Not Eligible"
"whirl,15.0,5152,5210,Champion League,FP,NA,NONE,0,Not Eligible"
"DJDancingDuckGIF,18.5,5153,5211,Premier League,Bears,NA,PLAYERB,0,Not Eligible"
"Sk1nnyLegend,11.0,5159,5217,Academy League,Aviators,Captain,PLAYERG,5,Not Eligible"
"Lowf,14.5,5160,5218,Champion League,FP,NA,NONE,0,Not Eligible"
"Elder,5.0,5161,5219,Foundation League,FP,NA,NONE,0,Not Eligible"
"Fluffy,18.5,5162,5220,Premier League,FP,NA,NONE,0,Not Eligible"
"SpeedyZeus,17.5,5163,5221,Master League,FP,NA,NONE,0,Not Eligible"
"Blous,18.5,5164,5222,Premier League,Pend,NA,NONE,0,Not Eligible"
"SPECkle,12.5,5165,5223,Academy League,FP,NA,NONE,0,Not Eligible"
"TheFatandTheFurious,13.5,5166,5224,Champion League,FP,NA,PLAYERH,0,Not Eligible"
"SIMPLE JACK.,18.0,5168,5226,Premier League,FP,NA,PLAYERE,0,Not Eligible"
"JELX,10.5,5169,5227,Academy League,FP,NA,NONE,0,Not Eligible"
"Oksano.,13.0,5173,5231,Champion League,Lightning,NA,PLAYERF,0,Not Eligible"
"Legz,10.0,5176,5234,Foundation League,FP,NA,NONE,0,Not Eligible"
"Matt Sack,17.0,5177,5235,Master League,Wizards,NA,PLAYERF,0,Not Eligible"
"VixxinMaru,11.0,5178,5236,Academy League,FP,NA,PLAYERE,0,Not Eligible"
"Spectrum2332,12.0,5179,5237,Academy League,FP,NA,NONE,0,Not Eligible"
"vibe.,13.0,5180,5238,Champion League,FP,NA,NONE,0,Not Eligible"
"H3d35,13.0,5181,5239,Champion League,FP,NA,NONE,0,Not Eligible"
"ThrowBreadOnMe,11.5,5189,5247,Academy League,FP,NA,NONE,0,Not Eligible"
"Schultzee,11.0,5192,5250,Academy League,FP,NA,NONE,0,Not Eligible"
"xerm,11.0,5197,5255,Academy League,FP,NA,PLAYERB,0,Not Eligible"
"Jiggy Watt,16.0,5198,5256,Master League,FP,NA,NONE,0,Not Eligible"
"Supe,17.5,5199,5257,Master League,FP,NA,PLAYERB,0,Not Eligible"
"Zyild,14.0,5200,5258,Champion League,FP,NA,NONE,0,Not Eligible"
"Wontay,17.0,5201,5259,Master League,FP,NA,NONE,0,Not Eligible"
"FlashFixItGaming,10.5,5202,5260,Academy League,Lightning,NA,PLAYERE,0,Not Eligible"
"Canadian,17.0,5203,5261,Master League,FP,NA,PLAYERD,0,Not Eligible"
"mashapotatoes,15.0,5204,5262,Champion League,FP,NA,NONE,0,Not Eligible"
"Ooige,5.0,5205,5263,Foundation League,Comets,NA,PLAYERE,0,Not Eligible"
"Statik,12.5,5206,5264,Academy League,Wolves,NA,PLAYERD,0,Not Eligible"
"TheFiercePurrito,10.5,5207,5265,Academy League,FP,NA,NONE,0,Not Eligible"
"BoltiniRome,14.0,5208,5266,Champion League,FP,NA,NONE,0,Not Eligible"
"Yerekanu,18.5,5209,5267,Premier League,FP,NA,NONE,0,Not Eligible"
"Phaxda,5.0,5210,5268,Foundation League,FP,NA,NONE,0,Not Eligible"
"Skullninja,12.5,5211,5269,Academy League,FP,NA,NONE,0,Not Eligible"
"Maj,18.5,5212,5270,Premier League,Jets,NA,PLAYERD,0,Not Eligible"
"Flashasaurus,20.0,5213,5271,Premier League,Aviators,Assistant General Manager,PLAYERA,0,Not Eligible"
"IamSmittens,13.0,5214,5272,Champion League,Bulls,Captain,NONE,0,Not Eligible"
"monter,16.0,5215,5273,Master League,Wolves,NA,PLAYERG,0,Not Eligible"
"Crypt,16.0,5216,5274,Master League,FP,NA,PLAYERB,0,Not Eligible"
"Maharaj Z,10.0,5217,5275,Foundation League,FP,NA,NONE,0,Not Eligible"
"McBaldBoy,14.0,5218,5276,Champion League,FA,NA,NONE,0,Not Eligible"
"Moolah,17.0,5219,5277,Master League,FP,NA,NONE,0,Not Eligible"
"limnl,11.0,5220,5278,Academy League,FP,NA,NONE,0,Not Eligible"
"Spirily,11.0,5221,5279,Academy League,FP,NA,NONE,0,Not Eligible"
"VertDaFerc,12.5,5222,5280,Academy League,FP,NA,PLAYERE,0,Not Eligible"
"Jspiel,17.5,5223,5281,Master League,FP,NA,NONE,0,Not Eligible"
"Chunky,19.0,5224,5282,Premier League,FP,NA,NONE,0,Not Eligible"
"Dephz,18.0,5225,5283,Premier League,FP,NA,NONE,0,Not Eligible"
"Slimy,14.5,5226,5284,Champion League,Comets,NA,PLAYERD,0,Not Eligible"
"Kyoko,12.5,5227,5285,Academy League,Flames,Captain,PLAYERB,15,Not Eligible"
"YUNGBLDZz,5.0,5228,5286,Foundation League,FP,NA,NONE,0,Not Eligible"
"Nectirsss,15.0,5229,5287,Champion League,FP,NA,NONE,0,Not Eligible"
"Dayz,13.5,5230,5288,Champion League,FP,NA,NONE,0,Not Eligible"
"TheMrClean,12.0,5231,5289,Academy League,FP,NA,NONE,0,Not Eligible"
"TROY,15.5,5232,5290,Master League,FP,NA,NONE,0,Not Eligible"
"Luxurysled,11.0,5233,5291,Academy League,FP,NA,NONE,0,Not Eligible"
"justjohn,10.5,5234,5292,Academy League,FP,NA,NONE,0,Not Eligible"
"coryfury,16.0,5235,5293,Master League,Puffins,NA,PLAYERE,0,Not Eligible"
"Lacy,13.5,5236,5294,Champion League,FP,NA,NONE,0,Not Eligible"
"Brian,7.0,5237,5295,Foundation League,FA,NA,NONE,0,Not Eligible"
"Pigeon,13.5,5238,5296,Champion League,FP,NA,NONE,0,Not Eligible"
"Chunkyx9,16.0,5239,5297,Master League,FP,NA,NONE,0,Not Eligible"
"Rose_Havoc97,17.5,5240,5298,Master League,Aviators,NA,PLAYERD,0,Not Eligible"
"TunZ,16.0,5241,5299,Master League,FP,NA,NONE,0,Not Eligible"
"September,10.5,5242,5300,Academy League,Shadow,NA,PLAYERE,5,Not Eligible"
"poison,15.0,5243,5301,Champion League,Lightning,NA,PLAYERA,0,Not Eligible"
"RobbyG,15.5,5244,5302,Master League,FP,NA,NONE,0,Not Eligible"
"JONYTRAVOLTY,14.0,5245,5303,Champion League,Pend,NA,NONE,0,Not Eligible"
"Vickzzen,17.0,5246,5304,Master League,FA,NA,NONE,0,Not Eligible"
"Shawn 410,16.0,5247,5305,Master League,FP,NA,PLAYERD,0,Not Eligible"
"derivigral,17.0,5248,5306,Master League,Pend,NA,NONE,0,Not Eligible"
"skyless,16.5,5249,5307,Master League,FP,NA,NONE,0,Not Eligible"
"blakeblake9758,7.5,5250,5308,Foundation League,Eclipse,Captain,PLAYERE,0,Not Eligible"
"MrComedian,8.0,5251,5309,Foundation League,FP,NA,NONE,0,Not Eligible"
"Slovin,19.5,5252,5310,Premier League,FP,NA,NONE,0,Not Eligible"
"Alpha44,12.0,5253,5311,Academy League,FP,NA,NONE,0,Not Eligible"
"Jatron,16.5,5254,5312,Master League,FP,NA,PLAYERE,0,Not Eligible"
"W4fffl3s,13.0,5255,5313,Champion League,Spectre,NA,PLAYERG,0,Not Eligible"
"Itzfrozone,13.0,5256,5314,Champion League,Sabres,NA,PLAYERD,0,Not Eligible"
"bluzey,13.0,5257,5315,Champion League,FP,NA,NONE,0,Not Eligible"
"BLiiTz,18.5,5258,5316,Premier League,FP,NA,NONE,0,Not Eligible"
"lizzardrl,8.5,5259,5317,Foundation League,FA,NA,NONE,0,Not Eligible"
"Tenno,10.5,5260,5318,Academy League,FP,NA,PLAYERG,0,Not Eligible"
"Patchy,12.5,5261,5319,Academy League,Bears,NA,PLAYERA,25,Not Eligible"
"ehxtruszion,16.5,5262,5320,Master League,FP,NA,NONE,0,Not Eligible"
"Cyn,17.5,5263,5321,Master League,FP,NA,NONE,0,Not Eligible"
"Citrix,16.0,5264,5322,Master League,FP,NA,PLAYERC,0,Not Eligible"
"Lz244z,16.0,5265,5323,Master League,FP,NA,NONE,0,Not Eligible"
"Redemptionking1,13.5,5266,5324,Champion League,Bulls,NA,PLAYERG,5,Not Eligible"
"Ago Nyze,18.0,5267,5325,Premier League,FA,NA,NONE,0,Not Eligible"
"Fahmid,16.5,5268,5326,Master League,FP,NA,NONE,0,Not Eligible"
"JilliBean,5.5,5269,5327,Foundation League,FP,NA,NONE,0,Not Eligible"
"Ouiiid,11.0,5270,5328,Academy League,Express,Captain,PLAYERA,5,Not Eligible"
"Rone,8.5,5271,5329,Foundation League,FA,NA,NONE,0,Not Eligible"
"Infinite,18.5,5272,5330,Premier League,Aviators,NA,PLAYERE,0,Not Eligible"
"BoognastyJR,16.0,5273,5331,Master League,FP,NA,PLAYERE,0,Not Eligible"
"Relix,13.0,5274,5332,Champion League,Lightning,NA,NONE,0,Not Eligible"
"PapaPep,10.5,5275,5333,Academy League,Pend,NA,NONE,0,Not Eligible"
"JayWlf,10.5,5276,5334,Academy League,Dodgers,NA,PLAYERF,0,Not Eligible"
"Jw0ng,12.5,5277,5335,Academy League,FP,NA,NONE,0,Not Eligible"
"Divinebull,10.5,5278,5336,Academy League,Blizzard,NA,PLAYERF,0,Not Eligible"
"Flipz,5.0,5279,5337,Foundation League,FP,NA,NONE,0,Not Eligible"
"Otta,12.0,5280,5338,Academy League,Spectre,NA,PLAYERA,0,Not Eligible"
"LightZabor,15.0,5281,5339,Champion League,FP,NA,NONE,0,Not Eligible"
"TWISTY,13.5,5282,5340,Champion League,Pirates,NA,PLAYERC,0,Not Eligible"
"CoDean02,11.5,5283,5341,Academy League,FP,NA,NONE,0,Not Eligible"
"MrPenguin,14.0,5284,5342,Champion League,Bears,NA,PLAYERE,0,Not Eligible"
"Bunz,11.0,5285,5343,Academy League,FP,NA,NONE,0,Not Eligible"
"Noobsrule4ever,18.5,5286,5344,Premier League,Pend,NA,NONE,0,Not Eligible"
"Skotos,16.0,5287,5345,Master League,FP,NA,NONE,0,Not Eligible"
"Ryan.,15.5,5288,5346,Master League,FP,NA,NONE,0,Not Eligible"
"Genesis,16.5,5289,5347,Master League,FP,NA,NONE,0,Not Eligible"
"Ardent,14.5,5290,5348,Champion League,FP,NA,NONE,0,Not Eligible"
"SleepyWalrus,16.0,5291,5349,Master League,FP,NA,PLAYERF,0,Not Eligible"
"Cheez,13.5,5292,5350,Champion League,Sharks,NA,PLAYERE,0,Not Eligible"
"GGQPanda,5.0,5293,5351,Foundation League,FP,NA,NONE,0,Not Eligible"
"Moonfae,5.0,5294,5352,Foundation League,Tyrants,NA,NONE,0,Not Eligible"
"Ac3,16.5,5295,5353,Master League,FP,NA,NONE,0,Not Eligible"
"Kronic,5.0,5296,5354,Foundation League,FP,NA,NONE,0,Not Eligible"
"Dr DOOM,15.5,5297,5355,Master League,FP,NA,NONE,0,Not Eligible"
"Kc,15.5,5298,5356,Master League,Demolition,NA,PLAYERG,0,Not Eligible"
"DH,11.5,5299,5357,Academy League,Dodgers,Captain,PLAYERA,0,Not Eligible"
"ImaJynn,9.5,5300,5358,Foundation League,FP,NA,NONE,0,Not Eligible"
"Kazegurui,13.0,5301,5359,Champion League,Sharks,Captain,PLAYERC,0,Not Eligible"
"Nachowedgie,13.5,5302,5360,Champion League,Pend,NA,NONE,0,Not Eligible"
"Sky,14.0,5303,5361,Champion League,FP,NA,NONE,0,Not Eligible"
"ItalianGini,17.5,5304,5362,Master League,Comets,NA,PLAYERA,0,Not Eligible"
"KillShotPanda420,5.0,5305,5363,Foundation League,FP,NA,PLAYERD,0,Not Eligible"
"Aryba,18.0,5306,5364,Premier League,Pend,NA,NONE,70,11 Dec 2025"
"Deity,20.0,5307,5365,Premier League,FP,NA,NONE,0,Not Eligible"
"Starfall_24,14.0,5308,5366,Champion League,Spartans,NA,PLAYERF,0,Not Eligible"
"Its BIGWILL,15.5,5309,5367,Master League,FP,NA,PLAYERG,0,Not Eligible"
"onnset,19.0,5310,5368,Premier League,Lightning,NA,PLAYERE,15,Not Eligible"
"INSPECTOR,10.5,5311,5369,Academy League,Flames,NA,NONE,0,Not Eligible"
"wyatt,17.0,5312,5370,Master League,Pandas,NA,PLAYERH,50,11 Dec 2025"
"ACE Cosplays,16.5,5313,5371,Master League,FP,NA,PLAYERE,0,Not Eligible"
"Norm,17.0,5314,5372,Master League,FA,NA,NONE,0,Not Eligible"
"brade,15.5,5315,5373,Master League,FP,NA,NONE,0,Not Eligible"
"LaBarey,13.5,5316,5374,Champion League,Hurricanes,NA,PLAYERF,10,Not Eligible"
"Fitbit,15.5,5317,5375,Master League,FP,NA,NONE,0,Not Eligible"
"Strider,14.0,5318,5376,Champion League,FP,NA,NONE,0,Not Eligible"
"IAmBrCe,15.0,5319,5377,Champion League,FP,NA,NONE,0,Not Eligible"
"JRitz,18.5,5320,5378,Premier League,Pend,NA,NONE,0,Not Eligible"
"Juiceman,6.5,5321,5379,Foundation League,FP,NA,NONE,0,Not Eligible"
"NotMejor_Hombre,10.5,5322,5380,Academy League,FP,NA,PLAYERF,0,Not Eligible"
"Grape Capri Sun,12.0,5323,5381,Academy League,Dodgers,NA,PLAYERD,15,Not Eligible"
"Connor,10.5,5324,5382,Academy League,Jets,NA,PLAYERG,0,Not Eligible"
"Kakashi,8.0,5325,5383,Foundation League,FP,NA,NONE,0,Not Eligible"
"Jay C,15.5,5326,5384,Master League,FP,NA,NONE,0,Not Eligible"
"Kiyoshi,18.0,5327,5385,Premier League,FP,NA,NONE,0,Not Eligible"
"Deadly.,17.0,5328,5386,Master League,FP,NA,NONE,0,Not Eligible"
"tino,16.5,5329,5387,Master League,FP,NA,NONE,0,Not Eligible"
"Cotto,16.0,5330,5388,Master League,FP,NA,NONE,0,Not Eligible"
"IgnitionZiggy,11.5,5331,5389,Academy League,FP,NA,NONE,0,Not Eligible"
"LEUMYY,20.0,5332,5390,Premier League,FP,NA,NONE,0,Not Eligible"
"Chucky,7.0,5333,5391,Foundation League,FP,NA,NONE,0,Not Eligible"
"NASTiiE,11.5,5334,5392,Academy League,FP,NA,NONE,0,Not Eligible"
"Hader,17.5,5335,5393,Master League,Eclipse,NA,PLAYERC,5,Not Eligible"
"SKIDD1234,5.0,5336,5394,Foundation League,FP,NA,NONE,0,Not Eligible"
"BillCozbe,5.5,5337,5395,Foundation League,FP,NA,NONE,0,Not Eligible"
"SLYR,19.0,5338,5396,Premier League,Pend,NA,NONE,0,Not Eligible"
"EthsFox,11.0,5339,5397,Academy League,Pend,NA,NONE,0,Not Eligible"
"nixxiom,20.0,5340,5398,Premier League,FP,NA,NONE,0,Not Eligible"
"Girds,16.5,5341,5399,Master League,FP,NA,NONE,0,Not Eligible"
"jayyrl,17.5,5342,5400,Master League,Bulls,NA,PLAYERD,0,Not Eligible"
"LJs R3ALM,15.5,5343,5401,Master League,FP,NA,NONE,0,Not Eligible"
"Cletis,5.0,5344,5402,Foundation League,Dodgers,NA,PLAYERC,0,Not Eligible"
"BankShark,13.5,5345,5403,Champion League,FP,NA,NONE,0,Not Eligible"
"Bonez,13.0,5346,5404,Champion League,Pend,NA,NONE,0,Not Eligible"
"saucy,16.5,5347,5405,Master League,Pend,NA,NONE,0,Not Eligible"
"cory,7.5,5348,5406,Foundation League,Waivers,NA,NONE,90,11 Dec 2025"
"LegendUwU,10.0,5349,5407,Foundation League,Spectre,NA,PLAYERE,65,13 Dec 2025"
"YodaTrixx,10.5,5350,5408,Academy League,FP,NA,PLAYERA,0,Not Eligible"
"geck.,17.0,5351,5409,Master League,FP,NA,NONE,0,Not Eligible"
"Mertens559,6.5,5352,5410,Foundation League,Ducks,NA,PLAYERG,0,Not Eligible"
"Divine.,18.0,5353,5411,Premier League,Pend,NA,NONE,0,Not Eligible"
"Memo,11.5,5354,5412,Academy League,Express,NA,PLAYERE,0,Not Eligible"
"Maiku,11.5,5355,5413,Academy League,FP,NA,PLAYERG,0,Not Eligible"
"Yabman,5.0,5356,5414,Foundation League,FP,NA,NONE,0,Not Eligible"
"Sawlty.,10.5,5357,5415,Academy League,FP,NA,NONE,0,Not Eligible"
"Mazda,5.5,5358,5416,Foundation League,Hawks,NA,PLAYERE,40,09 Dec 2025"
"SolarSlayer,5.0,5359,5417,Foundation League,FP,NA,NONE,0,Not Eligible"
"3Putt,11.5,5360,5418,Academy League,Pandas,NA,PLAYERB,0,Not Eligible"
"kDc,17.5,5361,5419,Master League,FP,NA,PLAYERA,0,Not Eligible"
"ascreaus,13.0,5362,5420,Champion League,FP,NA,NONE,0,Not Eligible"
"billy,16.0,5363,5421,Master League,FP,NA,NONE,0,Not Eligible"
"Makk,18.5,5364,5422,Premier League,FP,NA,NONE,0,Not Eligible"
"pretzel,6.0,5365,5423,Foundation League,FP,NA,NONE,0,Not Eligible"
"Semi_Stupid,5.5,5366,5424,Foundation League,Ducks,Captain,PLAYERD,0,Not Eligible"
"1999 Toyota Camry,13.5,5367,5425,Champion League,FP,NA,NONE,0,Not Eligible"
"wannabgc,14.5,5368,5426,Champion League,FA,NA,NONE,0,Not Eligible"
"Avid,6.5,5369,5427,Foundation League,Ducks,NA,PLAYERC,0,Not Eligible"
"Krispy,13.0,5370,5428,Champion League,FP,NA,PLAYERF,0,Not Eligible"
"Looke,10.5,5371,5429,Academy League,Express,NA,PLAYERF,0,Not Eligible"
"isuxk,12.5,5372,5430,Academy League,Pend,NA,NONE,0,Not Eligible"
"y1wa,15.5,5373,5431,Master League,FP,NA,NONE,0,Not Eligible"
"xXSubZ3r0Xx,13.5,5374,5432,Champion League,FP,NA,NONE,0,Not Eligible"
"Verza,15.5,5375,5433,Master League,FP,NA,NONE,0,Not Eligible"
"Jmh187-,11.5,5376,5434,Academy League,Aviators,NA,PLAYERA,0,Not Eligible"
"Swagdude295,11.0,5377,5435,Academy League,FP,NA,NONE,0,Not Eligible"
"TheodoreThe2,15.5,5378,5436,Master League,FP,NA,NONE,0,Not Eligible"
"Sp4rky,12.0,5379,5437,Academy League,Elite,NA,PLAYERE,0,Not Eligible"
"Itz Connr,20.0,5380,5438,Premier League,Wolves,NA,PLAYERB,25,08 Dec 2025"
"reagfam,19.0,5381,5439,Premier League,FP,NA,PLAYERF,0,Not Eligible"
"Bonitafox,6.0,5382,5440,Foundation League,Pirates,NA,PLAYERE,5,Not Eligible"
"Sergeant_Krab,5.0,5383,5441,Foundation League,FP,NA,NONE,0,Not Eligible"
"Levii,16.0,5384,5442,Master League,FP,NA,PLAYERH,0,Not Eligible"
"sav,13.0,5385,5443,Champion League,FP,NA,NONE,0,Not Eligible"
"LittleBacon,13.5,5386,5444,Champion League,FP,NA,NONE,0,Not Eligible"
"Tommy Phantom,11.5,5387,5445,Academy League,Hive,NA,PLAYERC,0,Not Eligible"
"hezi,17.0,5388,5446,Master League,FP,NA,NONE,0,Not Eligible"
"Pyojun,16.5,5389,5447,Master League,FA,NA,NONE,0,Not Eligible"
"McCheeksMcGee,15.5,5391,5449,Master League,FP,NA,NONE,0,Not Eligible"
"Twedty,11.0,5392,5450,Academy League,Outlaws,NA,PLAYERD,0,Not Eligible"
"XBigBunsX,15.5,5393,5451,Master League,FP,NA,NONE,0,Not Eligible"
"BigBlueCube,15.0,5394,5452,Champion League,FP,NA,NONE,0,Not Eligible"
"Twiggy,17.5,5395,5453,Master League,Pend,NA,NONE,0,Not Eligible"
"Xevia,11.0,5396,5454,Academy League,Wolves,NA,PLAYERE,0,Not Eligible"
"PurpleZ,18.5,5397,5455,Premier League,FP,NA,NONE,0,Not Eligible"
"WTRDragon_,13.0,5398,5456,Champion League,FP,NA,NONE,0,Not Eligible"
"ConsciousProphit,13.5,5399,5457,Champion League,FP,NA,NONE,0,Not Eligible"
"Strafe,6.0,5400,5458,Foundation League,FP,NA,NONE,0,Not Eligible"
"Yojimblo,14.0,5401,5459,Champion League,FP,NA,NONE,0,Not Eligible"
"Stealthy,5.0,5402,5460,Foundation League,FP,NA,NONE,0,Not Eligible"
"ItsBlaze,9.0,5403,5461,Foundation League,Sharks,NA,PLAYERF,0,Not Eligible"
"Moist,13.0,5404,5462,Champion League,FP,NA,NONE,0,Not Eligible"
"Chromie BLACK,15.5,5405,5463,Master League,FP,NA,NONE,0,Not Eligible"
"xZ Golden Zx,12.0,5406,5464,Academy League,Eclipse,NA,PLAYERH,25,Not Eligible"
"Mari,13.5,5407,5465,Champion League,FP,NA,NONE,0,Not Eligible"
"Codykansas,7.5,5408,5466,Foundation League,Eclipse,NA,PLAYERB,0,Not Eligible"
"AkTION,13.0,5409,5467,Champion League,FP,NA,NONE,0,Not Eligible"
"Dyll,13.5,5410,5468,Champion League,FP,NA,NONE,0,Not Eligible"
"asroth007,7.0,5411,5469,Foundation League,FP,NA,NONE,0,Not Eligible"
